date,p,pet,tmean,qobs
1991-01-20,0,3.59,10.382664,0.103948068601364
1991-01-21,0,4.74,12.133677,0.112762378512006
1991-01-22,0,4.62,14.411793,0.13130282349646
1991-01-23,0,4.67,14.877302,0.167167946581141
1991-01-24,0,5.02,16.384447,0.197562118686803
1991-01-25,0,5.06,16.353893,0.189963575660388
1991-01-26,0,4.93,16.217367,0.186924158449821
1991-01-27,0,4.41,13.394509,0.189963575660388
1991-01-28,0,3.86,10.421167,0.148931443317744
1991-01-29,0,3.9,9.6303814,0.112914349372534
1991-01-30,0,4.34,12.683601,0.111394640767251
1991-01-31,0,3.86,10.246707,0.124464134772686
1991-02-01,0,3.5,9.2763709,0.161089112160009
1991-02-02,0,3.76,10.270227,0.19604241008152
1991-02-03,0,4.23,13.067083,0.191483284265671
1991-02-04,0,4.61,14.030937,0.183884741239255
1991-02-05,0,4.58,15.275804,0.174766489607557
1991-02-06,0,4.76,14.886934,0.168687655186424
1991-02-07,0,4.22,14.360303,0.132518590380686
1991-02-08,0,4.3,13.774336,0.103644126880307
1991-02-09,0,4.34,14.217853,0.105771718927704
1991-02-10,0,3.96,12.247641,0.109267048719855
1991-02-11,0,4.19,13.753476,0.151666918807253
1991-02-12,0,4.06,13.002001,0.177805906818123
1991-02-13,0.020576933,3.25,12.434136,0.170207363791707
1991-02-14,0.004235242,3.5,11.579661,0.168687655186424
1991-02-15,0,3.55,11.725893,0.164128529370575
1991-02-16,0,4.15,13.28954,0.155010277738876
1991-02-17,0,3.84,12.018277,0.151362977086197
1991-02-18,0,3.65,11.555057,0.119449096375252
1991-02-19,0,3.55,10.203572,0.0796327309168345
1991-02-20,0,3.84,12.052397,0.0683868872377395
1991-02-21,0,4.07,13.671818,0.0992369719249865
1991-02-22,0.016341691,4.29,15.915718,0.148171589015102
1991-02-23,0,4.75,16.693526,0.141636842012385
1991-02-24,0,4.79,18.985149,0.138597424801819
1991-02-25,0,5.02,19.508794,0.145588084386121
1991-02-26,0,4.05,17.045887,0.140725016849215
1991-02-27,0,3.68,13.111814,0.141332900291328
1991-02-28,0,3.41,11.977362,0.122792455306875
1991-03-01,0,3.53,10.830703,0.0981731759012883
1991-03-02,0,4,12.042423,0.0969574090170618
1991-03-03,0.013220072,3.71,13.789089,0.131454794356988
1991-03-04,0.004235242,3.62,13.329938,0.168687655186424
1991-03-05,0,3.82,13.203514,0.162608820765292
1991-03-06,0,3.35,10.648152,0.153490569133593
1991-03-07,0,3.24,10.141925,0.162608820765292
1991-03-08,0,3.54,11.574454,0.167167946581141
1991-03-09,0,3.79,14.713113,0.167167946581141
1991-03-10,0,4.03,14.514362,0.133734357264913
1991-03-11,0,3.87,13.851941,0.0940699626670239
1991-03-12,0,3.51,13.688893,0.0927022249222691
1991-03-13,0,3.35,12.022725,0.095589671272307
1991-03-14,0.004235242,3.14,11.41704,0.147563705572989
1991-03-15,0,3.08,10.616371,0.17628619821284
1991-03-16,0,3.28,11.782037,0.167167946581141
1991-03-17,0,3.37,13.466278,0.156529986344159
1991-03-18,0,3.22,10.807849,0.161089112160009
1991-03-19,0,3.1,9.9727025,0.138901366522875
1991-03-20,0,3.24,12.747755,0.143612463199253
1991-03-21,0,3.45,13.149367,0.125375959935856
1991-03-22,0,3.47,11.499928,0.0966534672960052
1991-03-23,0,3.45,13.872366,0.097565292459175
1991-03-24,0.004235242,3.53,14.81944,0.104100039461892
1991-03-25,0.0031216181,3.28,15.904202,0.139053337383404
1991-03-26,0,3.07,14.570957,0.174766489607557
1991-03-27,0,3.2,14.261541,0.168687655186424
1991-03-28,0,3.1,12.943564,0.167167946581141
1991-03-29,0,2.77,10.928684,0.161089112160009
1991-03-30,0,2.38,8.2564332,0.165648237975858
1991-03-31,0,2.77,9.7429467,0.161089112160009
1991-04-01,0,2.66,9.4324046,0.13935727910446
1991-04-02,0,2.69,9.5406383,0.115041941419931
1991-04-03,0,2.77,11.580379,0.10972296130144
1991-04-04,0,2.99,14.084949,0.109267048719855
1991-04-05,0.032817704,2.56,10.701031,0.144676259222951
1991-04-06,0,2.6,9.1303382,0.174766489607557
1991-04-07,0,3.07,12.841263,0.170207363791707
1991-04-08,0,2.77,11.031442,0.162608820765292
1991-04-09,0,2.45,9.7830326,0.17172707239699
1991-04-10,0,2.69,10.568903,0.173246781002273
1991-04-11,0.013734419,2.33,9.0281819,0.173246781002273
1991-04-12,0.068056293,2.22,9.0537446,0.138293483080762
1991-04-13,3.9334026,1.41,7.1722442,0.134950124149139
1991-04-14,0.0081665469,1.44,8.3921769,0.161089112160009
1991-04-15,0.013808646,1.56,6.8266102,0.177805906818123
1991-04-16,0.0089848304,1.33,6.188084,0.223397164976616
1991-04-17,0,1.86,4.2099279,0.2157986219502
1991-04-18,0,2.16,6.5493677,0.206680370318502
1991-04-19,0,2.56,11.115784,0.200601535897369
1991-04-20,0,2.51,11.328427,0.159569403554726
1991-04-21,0,2.03,9.3895228,0.189963575660388
1991-04-22,0,2.57,11.768409,0.188443867055104
1991-04-23,0,2.68,14.861319,0.161089112160009
1991-04-24,0,2.66,15.783457,0.14300457975714
1991-04-25,0,2.56,14.313749,0.147259763851932
1991-04-26,0,2.24,12.144429,0.15014721020197
1991-04-27,0,1.77,9.2675716,0.153490569133593
1991-04-28,0,2.16,8.4939418,0.174766489607557
1991-04-29,0,1.5,8.7505082,0.168687655186424
1991-04-30,0.64672502,1.33,5.8612496,0.162608820765292
1991-05-01,0,2.19,10.435884,0.158049694949442
1991-05-02,0,1.82,8.0295578,0.161089112160009
1991-05-03,0,1.44,8.7406154,0.159569403554726
1991-05-04,0,2.06,5.9531309,0.168687655186424
1991-05-05,0,2.27,10.543644,0.17628619821284
1991-05-06,0,2.03,8.4807781,0.167167946581141
1991-05-07,0,2.11,10.873453,0.150451151923027
1991-05-08,0,1.78,7.870795,0.156529986344159
1991-05-09,0.0047495884,1.87,9.1756497,0.155010277738876
1991-05-10,2.8372747,1.8,8.6273466,0.155010277738876
1991-05-11,0.0089848304,1.36,5.132167,0.170207363791707
1991-05-12,0,1.42,9.2148879,0.17628619821284
1991-05-13,0,1.8,5.1154191,0.164128529370575
1991-05-14,0,1.77,9.8776002,0.161089112160009
1991-05-15,0,1.44,9.2098829,0.155010277738876
1991-05-16,0,1.91,9.9440002,0.151362977086197
1991-05-17,0,1.56,11.854602,0.153490569133593
1991-05-18,0,1.52,11.576867,0.156529986344159
1991-05-19,0,1.12,7.5492413,0.165648237975858
1991-05-20,0.0089848304,1.47,5.8078312,0.174766489607557
1991-05-21,0,1.55,7.1592174,0.174766489607557
1991-05-22,0,1.44,7.1075087,0.173246781002273
1991-05-23,0,1.4,7.4355987,0.17172707239699
1991-05-24,0,1.05,7.1591842,0.170207363791707
1991-05-25,0.0089848304,1.06,7.2987683,0.168687655186424
1991-05-26,30.928834,0.82,4.1748822,0.183884741239255
1991-05-27,9.1468565,0.81,4.0603171,0.256830754292844
1991-05-28,0,1.24,7.2223357,0.244673085450579
1991-05-29,0,1.53,8.8344464,0.287224926398506
1991-05-30,0,1.41,11.74802,0.282665800582657
1991-05-31,0,1.35,9.5065571,0.264429297319259
1991-06-01,2.3979376,1.39,6.5788263,0.253791337082278
1991-06-02,17.383247,0.75,1.6500249,0.265949005924543
1991-06-03,0,0.89,2.256996,0.275067257556241
1991-06-04,0,1.1,1.9340654,0.276586966161524
1991-06-05,0,1.05,0.35088206,0.265949005924543
1991-06-06,0,1.17,0.77806834,0.247712502661145
1991-06-07,0,1.46,6.5252183,0.256830754292844
1991-06-08,0,1.44,6.6935353,0.250751919871712
1991-06-09,0,1.46,6.7372673,0.258350462898127
1991-06-10,0,1.55,9.014839,0.261389880108693
1991-06-11,0,1.66,10.713846,0.261389880108693
1991-06-12,0,1.6,9.8137302,0.267468714529826
1991-06-13,0,1.61,9.749587,0.268988423135109
1991-06-14,0,1.32,8.2993563,0.275067257556241
1991-06-15,0,1.24,5.6028574,0.276586966161524
1991-06-16,20.14862,1.04,5.381735,0.28418550918794
1991-06-17,61.384595,0.3,1.1749268,0.331296475951716
1991-06-18,18.19421,0.43,-1.2232561,0.319138807109451
1991-06-19,47.503683,0.44,-1.1140126,0.308500846872469
1991-06-20,0.0089848304,0.63,-0.84878528,0.256830754292844
1991-06-21,0.50208734,0.89,1.7346943,0.319138807109451
1991-06-22,0,0.91,1.3624675,0.382966568531341
1991-06-23,0,1.03,2.0856213,0.402722780400022
1991-06-24,0,1.07,4.672849,0.378407442715492
1991-06-25,0.14296817,0.84,3.9293626,0.370808899689076
1991-06-26,4.0973273,0.79,-0.096504614,0.354092105030962
1991-06-27,0,1.01,-1.0690744,0.346493562004547
1991-06-28,0,1.32,6.7041434,0.343454144793981
1991-06-29,0,1.31,7.1274186,0.357131522241529
1991-06-30,0,1.22,7.0944541,0.373848316899643
1991-07-01,0,1.46,6.847635,0.378407442715492
1991-07-02,0,1.35,8.0839487,0.407281906215871
1991-07-03,0,1.02,7.7144831,0.414880449242286
1991-07-04,0,1.13,2.1326225,0.413360740637003
1991-07-05,0,0.94,0.074182904,0.413360740637003
1991-07-06,0,1.2,3.7327418,0.401203071794738
1991-07-07,0,0.93,4.5983106,0.41640015784757
1991-07-08,4.8930509,1.13,4.2449023,0.405762197610588
1991-07-09,0.023832873,0.94,3.5695233,0.41640015784757
1991-07-10,0,1.1,2.7606336,0.423998700873985
1991-07-11,0,1.2,5.2217941,0.414880449242286
1991-07-12,0,1.09,4.4194492,0.413360740637003
1991-07-13,0,1.11,3.5800212,0.410321323426437
1991-07-14,0,1.19,4.6350935,0.405762197610588
1991-07-15,0,1.29,4.736486,0.408801614821154
1991-07-16,5.9873311,1.12,2.6290037,0.404242489005305
1991-07-17,1.667086,0.82,-1.9747338,0.396643945978889
1991-07-18,4.1494682,1.12,2.1663782,0.389045402952474
1991-07-19,26.182627,0.89,1.6432964,0.395124237373606
1991-07-20,9.2420137,0.77,-3.3603739,0.683868872377395
1991-07-21,0,0.71,-4.4564515,0.509102382769839
1991-07-22,0,1.35,0.47492607,0.419439575058136
1991-07-23,0,1.52,6.1376531,0.430077535295117
1991-07-24,0,1.28,5.0446802,0.503023548348706
1991-07-25,0,1.29,4.9280601,0.531898011849085
1991-07-26,0,1.27,4.7171863,0.537976846270217
1991-07-27,0.022719249,1.17,1.2160548,0.516700925796254
1991-07-28,6.0706625,0.96,0.49502794,0.489346170901158
1991-07-29,5.4594411,0.93,-1.4247297,0.487826462295875
1991-07-30,0.0047495884,0.86,-4.1993235,0.486306753690592
1991-07-31,0,0.91,-3.6343916,0.442235204137382
1991-08-01,0,1.23,-1.7905294,0.417919866452853
1991-08-02,0,1.16,0.075893361,0.4315972439004
1991-08-03,0.0047495884,1.12,2.7948361,0.420959283663419
1991-08-04,0.017151377,0.9,-2.9083498,0.413360740637003
1991-08-05,0,1.09,-1.6386887,0.402722780400022
1991-08-06,0,1.06,-0.62109268,0.395124237373606
1991-08-07,0,0.9,-2.4855931,0.389045402952474
1991-08-08,2.6246663,0.87,-4.0454721,0.390565111557757
1991-08-09,0,1.06,-3.7431318,0.387525694347191
1991-08-10,0,1.26,0.30457544,0.360170939452095
1991-08-11,0,1.35,2.3415184,0.36776948247851
1991-08-12,0,1.55,3.3225006,0.361690648057378
1991-08-13,0,1.88,7.6415084,0.354092105030962
1991-08-14,0,1.78,6.6452018,0.376887734110209
1991-08-15,0,1.71,8.3709765,0.390565111557757
1991-08-16,0,1.57,7.1143497,0.41184103203172
1991-08-17,0,1.44,1.8847621,0.43615636971625
1991-08-18,0,1.79,5.7089859,0.461991416006062
1991-08-19,0,1.73,5.2519809,0.460471707400779
1991-08-20,0,1.86,6.2626887,0.469589959032478
1991-08-21,0.040847176,1.43,3.6650011,0.466550541821912
1991-08-22,0,1.92,3.9233712,0.463511124611346
1991-08-23,0,2.15,7.6280515,0.457432290190213
1991-08-24,0,1.86,6.5125908,0.448314038558515
1991-08-25,0,2.01,4.9767297,0.468070250427195
1991-08-26,0,2.12,6.9622028,0.490865879506441
1991-08-27,0,2.13,7.7291771,0.521260051612103
1991-08-28,0,2.34,8.321815,0.594206064665692
1991-08-29,0,2.25,8.6705232,0.659553534692865
1991-08-30,0,2.44,8.1980544,0.752255759615135
1991-08-31,0.0089848304,2.61,10.592652,0.785689348931363
1991-09-01,0.05758684,1.73,4.9962785,0.916384288985709
1991-09-02,0,2.07,6.504504,0.916384288985709
1991-09-03,0,2.31,8.2693637,0.879911282458915
1991-09-04,0.013808646,1.86,6.4958843,0.893588659906463
1991-09-05,0.1165293,1.61,1.9137093,0.923982832012125
1991-09-06,0,2.4,6.1785283,0.878391573853632
1991-09-07,0,2.62,8.4001755,0.831280607089856
1991-09-08,0,2.64,9.6173823,0.866233905011367
1991-09-09,0,2.56,8.0257298,0.93614050085439
1991-09-10,0,2.81,9.9677356,1.00148797088156
1991-09-11,0,3.2,12.45615,1.08963106998798
1991-09-12,0,2.78,10.834928,1.26743697680611
1991-09-13,0,2.58,9.7806552,1.46347938688763
1991-09-14,0.0089848304,2.37,7.9117852,1.61089112160009
1991-09-15,7.6345766,2.3,4.8287627,1.62608820765292
1991-09-16,18.341109,1.23,0.44696524,1.61089112160009
1991-09-17,0.013734419,1.64,1.5209949,1.5197086052831
1991-09-18,0,2.69,5.8084465,1.32670561241215
1991-09-19,0,2.84,9.1487381,1.29935085751705
1991-09-20,0,2.37,8.3382305,1.34190269846498
1991-09-21,0,2.53,6.0671698,1.29175231449064
1991-09-22,0,2.75,7.6567294,1.20968804980535
1991-09-23,0,2.5,7.6029978,1.17625446048912
1991-09-24,0,2.54,6.6168461,1.20968804980535
1991-09-25,0,2.63,8.7593551,1.23856251330573
1991-09-26,0,2.33,7.3032002,1.23552309609516
1991-09-27,0,2.16,7.3129496,1.24920047354271
1991-09-28,0.0089848304,2.12,5.7564794,1.19753038096308
1991-09-29,0.022719249,2.02,2.6047781,1.13370261954119
1991-09-30,0,2.13,4.4130816,1.11242669906723
1991-10-01,0.0089848304,2.03,2.8355439,1.05011864625062
1991-10-02,0,2.52,4.1808237,1.01668505693439
1991-10-03,0,2.35,5.3883137,0.9802120504076
1991-10-04,0.0089848304,2.1,4.8994857,0.99996826227628
1991-10-05,0.04068891,1.72,-0.89669695,1.03796097740836
1991-10-06,0.012106449,2.1,2.1321523,0.972613507381184
1991-10-07,0.009803114,2.24,3.1104429,0.896628077117029
1991-10-08,0,2.56,4.1205666,0.846477693142687
1991-10-09,0,3.12,8.5044046,0.837359441510988
1991-10-10,0,2.43,7.6896098,0.89206895130118
1991-10-11,0,3.2,9.8896968,0.957416421328353
1991-10-12,0,2.81,5.377773,1.04555952043477
1991-10-13,0.013808646,2.5,5.1243607,1.10786757325138
1991-10-14,0.82737858,1.8,0.45809531,1.11242669906723
1991-10-15,0,2.04,0.21081297,1.02884272577666
1991-10-16,0,2.79,4.4482302,0.986290884828732
1991-10-17,0,3.5,8.9851894,1.02276389135553
1991-10-18,0,4.26,12.005969,1.13522232814648
1991-10-19,0,4.11,13.083516,1.39661220825517
1991-10-20,0,4.07,13.136304,1.68687655186424
1991-10-21,0,3.71,12.901881,1.9604241008152
1991-10-22,0,3.63,9.4147389,2.17318330555483
1991-10-23,0,3.56,11.496871,2.14278913344917
1991-10-24,0,3.14,8.9317865,1.93002992870954
1991-10-25,0,3.38,10.171612,1.89963575660388
1991-10-26,0,3.24,10.272762,1.86924158449821
1991-10-27,0,3.42,10.136449,1.73246781002273
1991-10-28,0,3.76,11.624116,2.02121244502652
1991-10-29,0,4,12.150895,2.14278913344917
1991-10-30,0,3.19,10.989511,2.27956290792465
1991-10-31,0,3.22,8.9623427,2.23397164976616
1991-11-01,0,4,11.704552,2.30995708003031
1991-11-02,0,3.41,10.212717,2.49232211266428
1991-11-03,0,3.21,8.2122784,2.70508131740392
1991-11-04,0.017151377,2.06,6.8450198,2.53791337082278
1991-11-05,0.073448763,2.54,5.2656215,2.18838039160766
1991-11-06,0,3.58,10.026237,2.03640953107935
1991-11-07,0,3.54,9.9614466,2.09719787529068
1991-11-08,0,3.51,10.04674,2.17318330555483
1991-11-09,0,3.21,8.0574503,2.29475999397748
1991-11-10,0,3.29,8.5001685,2.35554833818881
1991-11-11,0,3.31,7.235669,2.4011395963473
1991-11-12,0,2.97,5.6606158,2.30995708003031
1991-11-13,0.19105512,2.4,5.5217209,2.21877456371333
1991-11-14,0.035121038,3.36,6.4586074,1.9604241008152
1991-11-15,0,3.35,9.0860908,1.82365032633972
1991-11-16,0,3.38,7.8861517,1.82365032633972
1991-11-17,0,3.47,7.2825762,1.85404449844538
1991-11-18,0,4.11,10.874332,1.86924158449821
1991-11-19,0,4.1,12.060581,1.86924158449821
1991-11-20,0,4.39,13.900997,1.9604241008152
1991-11-21,0,4.33,14.544852,2.11239496134351
1991-11-22,0,3.71,10.973263,2.32515416608314
1991-11-23,0,4.21,11.202317,2.30995708003031
1991-11-24,0,3.78,10.919677,2.37074542424164
1991-11-25,0,4.03,10.375391,2.37074542424164
1991-11-26,0,4.69,14.415409,2.38594251029447
1991-11-27,0,4.3,12.763707,2.37074542424164
1991-11-28,0,3.76,11.322241,2.44673085450579
1991-11-29,0,4.39,11.989097,2.41633668240013
1991-11-30,0,4.96,13.97198,2.4011395963473
1991-12-01,0,4.63,16.055484,2.29475999397748
1991-12-02,0,4.33,14.884572,2.18838039160766
1991-12-03,0,4.16,12.564955,2.09719787529068
1991-12-04,0,3.96,10.844865,1.9604241008152
1991-12-05,0,4.38,12.825963,1.94522701476237
1991-12-06,0,4.1,12.440846,1.86924158449821
1991-12-07,0,3.86,10.938575,1.77805906818123
1991-12-08,0,3.45,9.2525814,1.67167946581141
1991-12-09,0,2.92,8.0197875,1.61089112160009
1991-12-10,5.623242,2.08,4.2333747,1.55010277738876
1991-12-11,2.2729213,2.34,5.1792937,1.492353850388
1991-12-12,2.3175985,2.45,5.4120745,1.4026910426763
1991-12-13,4.6157917,2.45,5.3817684,1.4209275459397
1991-12-14,0.014038356,2.85,7.3132609,1.43156550617668
1991-12-15,0,3.5,9.8153932,1.30239027472762
1991-12-16,0,3.6,9.9715128,1.16561650025214
1991-12-17,0,3.7,11.229105,1.12002524209364
1991-12-18,0,4.18,12.623752,1.09267048719855
1991-12-19,0,4.07,12.646381,1.06379602369817
1991-12-20,0,4.29,13.415689,1.04252010322421
1991-12-21,0,3.37,10.010195,1.04403981182949
1991-12-22,0,4.11,10.535077,1.02884272577666
1991-12-23,0,4.59,12.932826,0.977172633197034
1991-12-24,0,4.55,13.30894,0.968054381565335
1991-12-25,0,3.42,9.2930082,0.957416421328353
1991-12-26,0,4.88,12.999437,0.928541957827974
1991-12-27,0,4.5,14.331323,0.908785745959294
1991-12-28,0,3.77,11.240026,0.919423706196276
1991-12-29,0,4.04,11.415217,0.917903997590993
1991-12-30,0,3.97,11.906418,0.922463123406842
1991-12-31,0,4.28,10.793763,0.933101083643824
1992-01-01,0,4.3,10.636434,0.923982832012125
1992-01-02,0,4.63,13.005437,0.89206895130118
1992-01-03,0,4.93,15.995117,0.861674779195518
1992-01-04,0,5.34,18.441737,0.826721481274007
1992-01-05,0,4.44,15.214605,0.817603229642308
1992-01-06,0,3.94,11.825442,0.82824118987929
1992-01-07,0,4.12,11.727025,0.82824118987929
1992-01-08,0,4.49,13.433206,0.80392585219476
1992-01-09,0,4.81,14.837932,0.793287891957778
1992-01-10,0,4.77,15.046726,0.773531680089098
1992-01-11,0,4.99,15.964901,0.753775468220418
1992-01-12,0,4.75,15.968581,0.74009809077287
1992-01-13,0,4.37,14.549376,0.729460130535888
1992-01-14,0,4.33,12.486106,0.711223627272491
1992-01-15,0,4.66,14.171843,0.691467415403811
1992-01-16,0,4.71,13.879162,0.682349163772112
1992-01-17,0.004235242,4.48,15.158252,0.664112660508715
1992-01-18,0,4.73,16.377523,0.656514117482299
1992-01-19,0,4.56,14.753389,0.662592951903432
1992-01-20,0,4.84,13.782114,0.656514117482299
1992-01-21,0,4.74,16.616152,0.656514117482299
1992-01-22,0,4.56,14.284858,0.642836740034752
1992-01-23,0,4.69,15.794068,0.673230912140413
1992-01-24,0,4.41,14.532911,0.714263044483057
1992-01-25,0,4.3,13.763798,0.683868872377395
1992-01-26,0.015523407,4.04,12.450259,0.682349163772112
1992-01-27,0.0031216181,3.84,11.867107,0.670191494929847
1992-01-28,0,3.97,12.612212,0.686908289587961
1992-01-29,0,4.15,12.224231,0.706664501456642
1992-01-30,0,4.03,12.656388,0.691467415403811
1992-01-31,0.017969661,3.4,9.2751361,0.645876157245318
1992-02-01,0,3.3,9.0803387,0.647395865850601
1992-02-02,0,3.71,9.2994173,0.62763965398192
1992-02-03,0,3.76,11.148762,0.603324316297391
1992-02-04,0,3.6,10.781285,0.589646938849843
1992-02-05,0,4.22,12.820714,0.56381189256003
1992-02-06,0,4.52,15.080289,0.541016263480784
1992-02-07,0.0073568601,3.54,11.924812,0.533417720454368
1992-02-08,0,3.06,9.0399026,0.548614806507199
1992-02-09,0,3.15,8.6201278,0.566851309770596
1992-02-10,0,3.36,9.0215572,0.554693640928332
1992-02-11,0,3.54,9.5476251,0.560772475349464
1992-02-12,0,3.66,9.9585265,0.557733058138898
1992-02-13,0,3.93,11.174089,0.56381189256003
1992-02-14,0,4.52,14.420936,0.571410435586446
1992-02-15,0,4.48,15.657998,0.574449852797012
1992-02-16,0,3.89,13.813177,0.556213349533615
1992-02-17,0,4.28,15.037261,0.547095097901916
1992-02-18,0,3.9,14.76177,0.557733058138898
1992-02-19,0,3.69,13.113166,0.539496554875501
1992-02-20,0,3.62,11.00202,0.52429946882267
1992-02-21,0,3.58,11.083298,0.506062965559272
1992-02-22,0,3.79,11.754891,0.516700925796254
1992-02-23,0.016341691,3.88,13.908415,0.515181217190971
1992-02-24,0.016341691,3.27,12.9325,0.515181217190971
1992-02-25,0,3.48,12.031906,0.483267336480026
1992-02-26,0,3.58,12.607991,0.445274621347948
1992-02-27,0.004235242,3.7,13.373823,0.433116952505684
1992-02-28,0,3.61,13.536477,0.428557826689834
1992-02-29,0,3.99,14.228148,0.427038118084551
1992-03-01,0,4.15,15.728001,0.423998700873985
1992-03-02,0,4.06,13.616429,0.413360740637003
1992-03-03,0,4.03,15.630749,0.390565111557757
1992-03-04,0,4.16,16.203525,0.390565111557757
1992-03-05,0,3.8,17.06991,0.382966568531341
1992-03-06,0,3.63,14.603515,0.398163654584172
1992-03-07,0,3.49,14.064601,0.402722780400022
1992-03-08,0,3.34,12.436262,0.408801614821154
1992-03-09,0,3.32,11.955458,0.410321323426437
1992-03-10,0,4.01,14.65794,0.407281906215871
1992-03-11,0.0089848304,3.87,15.321489,0.414880449242286
1992-03-12,0.039879223,2.82,13.39814,0.427038118084551
1992-03-13,0,3.05,11.817331,0.43615636971625
1992-03-14,0,3.39,13.725986,0.417919866452853
1992-03-15,0,3.45,13.477456,0.408801614821154
1992-03-16,0,3.41,13.364533,0.402722780400022
1992-03-17,0,3.48,12.705336,0.410321323426437
1992-03-18,0,3.39,14.606013,0.41184103203172
1992-03-19,0,3.06,14.382706,0.410321323426437
1992-03-20,0,2.49,9.6463472,0.404242489005305
1992-03-21,0.0089848304,2.62,7.3449633,0.399683363189455
1992-03-22,0,2.96,10.9633,0.387525694347191
1992-03-23,0,3,10.90431,0.393604528768323
1992-03-24,0,2.92,11.307796,0.405762197610588
1992-03-25,0.0047495884,2.1,6.2547607,0.410321323426437
1992-03-26,26.166293,1.46,3.5475278,0.483267336480026
1992-03-27,10.134664,1.31,1.5551828,0.54405568069135
1992-03-28,0,2.13,4.8425042,0.515181217190971
1992-03-29,0,2.5,8.1133788,0.506062965559272
1992-03-30,0,2.2,7.995659,0.504543256953989
1992-03-31,0,2.34,9.6053753,0.486306753690592
1992-04-01,21.76633,1.63,8.2665105,0.496944713927574
